29007;Alhaurín de la Torre;29;36.66314911;-4.56045090
29008;Alhaurín el Grande;29;36.64510025;-4.68702469
18014;Alhendín;18;37.10823076;-3.64587295
19018;Alhóndiga;19;40.52587389;-2.82358250
44017;Aliaga;44;40.67415567;-0.70190468
16014;Aliaguilla;16;39.74122675;-1.32526984
03014;Alicante/Alacant;03;38.34548705;-0.48318320
04012;Alicún;04;36.96671607;-2.60215517
18015;Alicún de Ortega;18;37.60839263;-3.13664857
24003;Alija del Infantado;24;42.13994568;-5.83073301
25017;Alins;25;42.54871413;1.31739181
19019;Alique;19;40.58599160;-2.64422346
10018;Aliseda;10;39.42083991;-6.69127661
42016;Aliud;42;41.65428893;-2.25238838
43010;Alió;43;41.29461031;1.30595357
21002;Aljaraque;21;37.27233120;-7.02327311
06009;Aljucén;06;39.04476158;-6.33122406
20006;Alkiza;20;43.17280969;-2.10870335
33001;Allande;33;43.27229373;-6.60838301
32001;Allariz;32;42.18941302;-7.80148365
44021;Allepuz;44;40.49232935;-0.72807625
33002;Aller;33;43.16103558;-5.63476777
31012;Allo;31;42.56734094;-2.02096998
44022;Alloza;44;40.96934976;-0.53008193
44023;Allueva;44;40.98563654;-1.04251034
31011;Allín/Allin;31;42.70893341;-2.07596559
25019;Almacelles;25;41.73168979;0.43774764
13012;Almadenejos;13;38.73889300;-4.71219709
19020;Almadrones;19;40.90109075;-2.77468075
13011;Almadén;13;38.77570259;-4.83969634
41009;Almadén de la Plata;41;37.87353684;-6.07957572
13013;Almagro;13;38.88984134;-3.71155855
42017;Almajano;42;41.84999184;-2.33881041
42018;Almaluez;42;41.28972183;-2.26907314
02009;Almansa;02;38.86968811;-1.09414681
24004;Almanza;24;42.65887610;-5.03587274
10019;Almaraz;10;39.81453225;-5.67829933
49007;Almaraz de Duero;49;41.47409994;-5.91566795
16015;Almarcha, La;16;39.68503932;-2.38281385
29010;Almargen;29;37.00211364;-5.02113921
42019;Almarza;42;41.94781382;-2.46853304
26012;Almarza de Cameros;26;42.21595126;-2.59784925
25020;Almatret;25;41.30538097;0.42383283
12009;Almazora/Almassora;12;39.94591018;-0.06448283
42021;Almazul;42;41.57392547;-2.14622574
42020;Almazán;42;41.48699422;-2.53291030
13014;Almedina;13;38.62299905;-2.95590124
14004;Almedinilla;14;37.43947257;-4.09001992
12010;Almedíjar;12;39.87273437;-0.40830291
18016;Almegíjar;18;36.90261248;-3.30032661
49008;Almeida de Sayago;49;41.26621011;-6.07550435
25021;Almenar;25;41.79769309;0.56808578
42022;Almenar de Soria;42;41.68247959;-2.20003672
12011;Almenara;12;39.75325705;-0.22531046
47008;Almenara de Adaja;47;41.21405631;-4.67615700
37027;Almenara de Tormes;37;41.06319014;-5.82270954
37028;Almendra;37;41.22971069;-6.34076470
06010;Almendral;06;38.61467816;-6.82136683
45011;Almendral de la Cañada;45;40.18406426;-4.73971498
06011;Almendralejo;06;38.68445279;-6.40778009
21003;Almendro, El;21;37.50698812;-7.26999069
16016;Almendros;16;39.92099567;-2.88435186
41010;Almensilla;41;37.30889164;-6.11334069
04013;Almería;04;36.83892362;-2.46413188
